Flow,O,D,Year
309,3,2,2005
154,3,42,2005
389,3,44,2005
91,3,19,2005
342,3,32,2005
22,3,14,2005
797,3,23,2005
6013,3,15,2005
55,3,22,2005
49,3,29,2005
575,3,4,2005
499,3,12,2005
35,3,5,2005
226,3,43,2005
371,3,24,2005
21,44,17,2005
1451,44,34,2005
205,44,46,2005
4480,44,16,2005
645,44,21,2005
52,44,49,2005
51,44,39,2005
45,44,35,2005
259,44,10,2005
445,44,18,2005
1731,44,9,2005
105,44,28,2005
151,44,47,2005
163,44,31,2005
94,44,26,2005
26,44,41,2005
60,44,38,2005
108,44,37,2005
251,44,8,2005
714,44,7,2005
208,44,48,2005
56,44,1,2005
534,44,20,2005
723,44,30,2005
57,44,11,2005
988,44,27,2005
106,44,33,2005
136,44,36,2005
226,44,13,2005
382,44,25,2005
225,44,2,2005
108,44,45,2005
234,44,42,2005
179,44,3,2005
229,44,19,2005
89,44,32,2005
288,44,14,2005
333,44,23,2005
1540,44,15,2005
820,44,22,2005
6,44,29,2005
420,44,4,2005
6716,44,12,2005
44,44,5,2005
300,44,43,2005
297,44,24,2005
59,19,17,2005
471,19,34,2005
54,19,46,2005
758,19,16,2005
360,19,21,2005
257,19,49,2005
679,19,39,2005
70,19,35,2005
2227,19,10,2005
473,19,18,2005
51,19,9,2005
392,19,28,2005
300,19,47,2005
49,19,31,2005
58,19,26,2005
79,19,41,2005
39,19,6,2005
53,19,38,2005
811,19,37,2005
241,19,8,2005
220,19,7,2005
88,19,48,2005
33,19,1,2005
146,19,20,2005
70,19,30,2005
39,19,11,2005
206,19,27,2005
16,19,33,2005
1976,19,36,2005
58,19,13,2005
1397,19,25,2005
852,19,2,2005
13,19,45,2005
972,19,42,2005
87,19,3,2005
109,19,44,2005
17,19,40,2005
351,19,32,2005
17,19,14,2005
382,19,23,2005
905,19,15,2005
38,19,22,2005
76,19,29,2005
817,19,4,2005
163,19,12,2005
434,19,5,2005
145,19,43,2005
7,19,24,2005
563,40,34,2005
1626,40,16,2005
349,40,21,2005
3459,40,49,2005
462,40,39,2005
52,40,35,2005
6550,40,10,2005
636,40,18,2005
315,40,9,2005
1924,40,28,2005
116,40,47,2005
57,40,31,2005
17,40,26,2005
491,40,38,2005
260,40,37,2005
7257,40,8,2005
165,40,7,2005
80,40,48,2005
277,40,1,2005
261,40,20,2005
43,40,30,2005
477,40,33,2005
3086,40,36,2005
1907,40,25,2005
1229,40,2,2005
351,40,42,2005
81,40,3,2005
53,40,44,2005
419,40,19,2005
391,40,32,2005
277,40,23,2005
1821,40,15,2005
222,40,22,2005
85,40,29,2005
956,40,4,2005
65,40,12,2005
353,40,5,2005
110,40,43,2005
523,32,17,2005
317,32,34,2005
381,32,46,2005
498,32,16,2005
220,32,21,2005
102,32,49,2005
85,32,35,2005
2352,32,10,2005
2720,32,18,2005
49,32,9,2005
577,32,28,2005
279,32,47,2005
103,32,31,2005
293,32,26,2005
333,32,41,2005
215,32,6,2005
37,32,38,2005
415,32,37,2005
145,32,8,2005
381,32,7,2005
61,32,48,2005
180,32,1,2005
293,32,20,2005
105,32,30,2005
18,32,11,2005
139,32,27,2005
261,32,33,2005
531,32,36,2005
4,32,13,2005
924,32,25,2005
4499,32,2,2005
8,32,45,2005
926,32,42,2005
271,32,3,2005
308,32,44,2005
640,32,19,2005
130,32,40,2005
750,32,23,2005
947,32,15,2005
11,32,22,2005
57,32,29,2005
1395,32,4,2005
722,32,12,2005
240,32,5,2005
1030,14,34,2005
412,14,46,2005
1688,14,16,2005
2423,14,21,2005
573,14,10,2005
96,14,18,2005
287,14,28,2005
480,14,47,2005
4543,14,31,2005
240,14,26,2005
111,14,6,2005
83,14,38,2005
203,14,8,2005
213,14,7,2005
5023,14,48,2005
645,14,20,2005
566,14,30,2005
2302,14,11,2005
82,14,27,2005
68,14,36,2005
602,14,13,2005
231,14,2,2005
993,14,45,2005
82,14,42,2005
934,14,3,2005
635,14,44,2005
115,14,19,2005
180,14,32,2005
399,14,23,2005
976,14,15,2005
613,14,22,2005
237,14,4,2005
352,14,12,2005
960,14,43,2005
1470,14,24,2005
1421,23,17,2005
769,23,34,2005
800,23,46,2005
596,23,16,2005
375,23,21,2005
57,23,49,2005
80,23,39,2005
57,23,35,2005
1910,23,10,2005
2625,23,18,2005
65,23,9,2005
623,23,28,2005
531,23,47,2005
110,23,31,2005
274,23,26,2005
1487,23,41,2005
295,23,6,2005
53,23,38,2005
361,23,37,2005
24,23,8,2005
471,23,7,2005
273,23,48,2005
1618,23,1,2005
502,23,20,2005
22,23,30,2005
85,23,11,2005
63,23,27,2005
4,23,33,2005
99,23,36,2005
169,23,13,2005
286,23,25,2005
893,23,2,2005
20,23,45,2005
539,23,42,2005
500,23,3,2005
124,23,44,2005
284,23,19,2005
47,23,40,2005
601,23,32,2005
93,23,14,2005
1027,23,15,2005
54,23,22,2005
1176,23,4,2005
255,23,12,2005
165,23,5,2005
82,23,43,2005
5,23,24,2005
298,15,17,2005
691,15,34,2005
789,15,46,2005
1427,15,16,2005
590,15,21,2005
63,15,49,2005
7,15,39,2005
28,15,35,2005
1002,15,10,2005
578,15,18,2005
80,15,9,2005
450,15,28,2005
255,15,47,2005
184,15,31,2005
255,15,26,2005
248,15,41,2005
624,15,6,2005
51,15,38,2005
289,15,37,2005
131,15,8,2005
250,15,7,2005
137,15,48,2005
259,15,1,2005
373,15,20,2005
34,15,30,2005
111,15,11,2005
239,15,27,2005
61,15,33,2005
174,15,36,2005
627,15,13,2005
252,15,25,2005
500,15,2,2005
47,15,45,2005
300,15,42,2005
1030,15,3,2005
148,15,44,2005
211,15,19,2005
18,15,40,2005
196,15,32,2005
71,15,14,2005
466,15,23,2005
132,15,22,2005
20,15,29,2005
465,15,4,2005
378,15,12,2005
53,15,5,2005
134,15,43,2005
34,15,24,2005
72,22,17,2005
2553,22,34,2005
105,22,46,2005
4115,22,16,2005
1851,22,21,2005
15,22,49,2005
50,22,39,2005
286,22,35,2005
578,22,10,2005
483,22,18,2005
2597,22,9,2005
368,22,28,2005
142,22,47,2005
248,22,31,2005
13,22,26,2005
18,22,6,2005
65,22,38,2005
185,22,37,2005
230,22,8,2005
204,22,7,2005
104,22,48,2005
159,22,1,2005
217,22,20,2005
259,22,30,2005
441,22,11,2005
2421,22,27,2005
98,22,33,2005
193,22,36,2005
310,22,13,2005
839,22,25,2005
637,22,2,2005
34,22,45,2005
844,22,42,2005
352,22,3,2005
913,22,44,2005
544,22,19,2005
14,22,40,2005
195,22,32,2005
59,22,14,2005
376,22,23,2005
2303,22,15,2005
1346,22,4,2005
1877,22,12,2005
111,22,5,2005
95,22,43,2005
551,22,24,2005
260,29,17,2005
503,29,34,2005
1048,29,16,2005
202,29,21,2005
3221,29,49,2005
43,29,35,2005
2142,29,10,2005
808,29,18,2005
437,29,28,2005
180,29,47,2005
341,29,31,2005
247,29,6,2005
407,29,38,2005
292,29,37,2005
2792,29,8,2005
522,29,7,2005
464,29,20,2005
174,29,30,2005
135,29,27,2005
7304,29,33,2005
76,29,36,2005
279,29,13,2005
3382,29,25,2005
824,29,2,2005
289,29,42,2005
22,29,3,2005
1372,29,44,2005
856,29,19,2005
3876,29,32,2005
412,29,23,2005
770,29,15,2005
1182,29,22,2005
2065,29,4,2005
238,29,12,2005
270,29,43,2005
320,4,17,2005
522,4,34,2005
168,4,46,2005
1966,4,16,2005
406,4,21,2005
206,4,49,2005
131,4,39,2005
704,4,35,2005
3324,4,10,2005
1208,4,18,2005
40,4,9,2005
429,4,28,2005
492,4,47,2005
40,4,31,2005
111,4,26,2005
327,4,41,2005
217,4,6,2005
176,4,38,2005
3378,4,37,2005
281,4,8,2005
481,4,7,2005
116,4,48,2005
232,4,1,2005
155,4,20,2005
45,4,30,2005
86,4,11,2005
87,4,27,2005
190,4,33,2005
483,4,36,2005
83,4,13,2005
1143,4,25,2005
3441,4,2,2005
11,4,45,2005
634,4,42,2005
218,4,3,2005
282,4,44,2005
1399,4,19,2005
152,4,40,2005
812,4,32,2005
7,4,14,2005
959,4,23,2005
1493,4,15,2005
98,4,22,2005
50,4,29,2005
455,4,12,2005
689,4,5,2005
196,4,43,2005
55,4,24,2005
196,12,17,2005
1532,12,34,2005
157,12,46,2005
4408,12,16,2005
541,12,21,2005
94,12,49,2005
65,12,35,2005
791,12,10,2005
1055,12,18,2005
1586,12,9,2005
297,12,28,2005
154,12,47,2005
219,12,31,2005
111,12,26,2005
261,12,41,2005
174,12,6,2005
22,12,38,2005
307,12,37,2005
243,12,8,2005
321,12,7,2005
285,12,48,2005
28,12,1,2005
585,12,20,2005
749,12,30,2005
136,12,11,2005
542,12,27,2005
37,12,33,2005
131,12,36,2005
294,12,13,2005
573,12,25,2005
241,12,2,2005
126,12,45,2005
305,12,42,2005
230,12,3,2005
3458,12,44,2005
185,12,19,2005
45,12,40,2005
343,12,32,2005
136,12,14,2005
293,12,23,2005
1605,12,15,2005
559,12,22,2005
31,12,29,2005
675,12,4,2005
354,12,43,2005
115,12,24,2005
232,5,17,2005
284,5,34,2005
31,5,46,2005
177,5,16,2005
290,5,21,2005
75,5,49,2005
136,5,39,2005
209,5,35,2005
2033,5,10,2005
475,5,18,2005
757,5,28,2005
284,5,47,2005
105,5,31,2005
119,5,26,2005
2026,5,41,2005
76,5,6,2005
37,5,38,2005
1695,5,37,2005
525,5,7,2005
213,5,48,2005
67,5,1,2005
229,5,20,2005
12,5,30,2005
35,5,11,2005
80,5,36,2005
251,5,13,2005
69,5,25,2005
1156,5,2,2005
4471,5,42,2005
26,5,44,2005
2201,5,19,2005
47,5,40,2005
175,5,32,2005
108,5,14,2005
864,5,23,2005
368,5,15,2005
195,5,22,2005
52,5,29,2005
4097,5,4,2005
214,5,12,2005
130,5,43,2005
26,5,24,2005
53,43,17,2005
1370,43,34,2005
270,43,46,2005
695,43,16,2005
614,43,21,2005
8,43,49,2005
8,43,35,2005
1633,43,10,2005
632,43,18,2005
64,43,9,2005
1945,43,28,2005
588,43,47,2005
717,43,31,2005
80,43,26,2005
119,43,41,2005
47,43,6,2005
17,43,38,2005
265,43,37,2005
63,43,8,2005
773,43,7,2005
2711,43,48,2005
346,43,1,2005
339,43,20,2005
148,43,30,2005
116,43,11,2005
252,43,27,2005
18,43,33,2005
9,43,36,2005
50,43,13,2005
452,43,25,2005
319,43,2,2005
106,43,45,2005
395,43,42,2005
23,43,3,2005
158,43,44,2005
95,43,19,2005
87,43,32,2005
77,43,14,2005
471,43,23,2005
888,43,15,2005
134,43,22,2005
198,43,4,2005
382,43,12,2005
48,43,5,2005
6,43,24,2005
772,24,17,2005
2582,24,34,2005
72,24,46,2005
2524,24,16,2005
10079,24,21,2005
1546,24,10,2005
2085,24,9,2005
138,24,28,2005
246,24,47,2005
1557,24,31,2005
1787,24,26,2005
274,24,6,2005
357,24,37,2005
95,24,8,2005
377,24,7,2005
912,24,48,2005
184,24,20,2005
3050,24,30,2005
1117,24,11,2005
288,24,27,2005
311,24,33,2005
90,24,25,2005
2017,24,2,2005
550,24,42,2005
3744,24,3,2005
403,24,44,2005
386,24,19,2005
173,24,40,2005
508,24,32,2005
1707,24,14,2005
802,24,23,2005
2834,24,15,2005
1321,24,22,2005
33,24,29,2005
341,24,4,2005
783,24,12,2005
100,24,5,2005
949,24,43,2005
377,17,34,2006
559,17,46,2006
863,17,16,2006
268,17,21,2006
103,17,49,2006
2719,17,10,2006
3107,17,18,2006
35,17,9,2006
268,17,28,2006
324,17,47,2006
154,17,31,2006
196,17,26,2006
807,17,41,2006
539,17,6,2006
16,17,38,2006
310,17,37,2006
76,17,8,2006
455,17,7,2006
52,17,48,2006
1237,17,1,2006
440,17,20,2006
122,17,30,2006
25,17,11,2006
54,17,27,2006
15,17,33,2006
137,17,36,2006
252,17,13,2006
169,17,25,2006
521,17,2,2006
16,17,45,2006
383,17,42,2006
107,17,3,2006
8,17,44,2006
294,17,19,2006
20,17,40,2006
998,17,32,2006
1554,17,23,2006
1825,17,15,2006
151,17,22,2006
3,17,29,2006
706,17,4,2006
114,17,12,2006
207,17,5,2006
374,17,43,2006
29,17,24,2006
203,34,17,2006
657,34,46,2006
4981,34,16,2006
2140,34,21,2006
40,34,49,2006
8,34,39,2006
35,34,35,2006
941,34,10,2006
784,34,18,2006
496,34,9,2006
924,34,28,2006
379,34,47,2006
265,34,31,2006
264,34,26,2006
163,34,41,2006
36,34,6,2006
25,34,38,2006
234,34,37,2006
219,34,8,2006
406,34,7,2006
517,34,48,2006
102,34,1,2006
476,34,20,2006
291,34,30,2006
193,34,11,2006
1032,34,27,2006
121,34,33,2006
333,34,36,2006
1275,34,13,2006
586,34,25,2006
611,34,2,2006
130,34,45,2006
707,34,42,2006
709,34,3,2006
1260,34,44,2006
375,34,19,2006
131,34,40,2006
353,34,32,2006
144,34,14,2006
481,34,23,2006
2909,34,15,2006
1169,34,22,2006
71,34,29,2006
512,34,4,2006
1541,34,12,2006
2,34,5,2006
363,34,43,2006
142,34,24,2006
619,46,17,2006
398,46,34,2006
1269,46,16,2006
305,46,21,2006
69,46,39,2006
59,46,35,2006
1106,46,10,2006
975,46,18,2006
77,46,9,2006
790,46,28,2006
411,46,47,2006
231,46,31,2006
853,46,26,2006
368,46,41,2006
850,46,6,2006
13,46,38,2006
39,46,37,2006
151,46,8,2006
449,46,7,2006
56,46,48,2006
858,46,1,2006
2772,46,20,2006
124,46,11,2006
228,46,27,2006
56,46,33,2006
71,46,36,2006
134,46,13,2006
113,46,25,2006
564,46,2,2006
17,46,45,2006
431,46,42,2006
2715,46,3,2006
143,46,44,2006
394,46,19,2006
78,46,32,2006
65,46,14,2006
1231,46,23,2006
5039,46,15,2006
84,46,22,2006
22,46,29,2006
363,46,4,2006
323,46,12,2006
10,46,5,2006
782,46,43,2006
136,46,24,2006
160,16,17,2006
2290,16,34,2006
244,16,46,2006
932,16,21,2006
73,16,49,2006
8,16,39,2006
71,16,35,2006
741,16,10,2006
660,16,18,2006
362,16,9,2006
410,16,28,2006
197,16,47,2006
181,16,31,2006
218,16,26,2006
146,16,41,2006
141,16,6,2006
30,16,38,2006
273,16,37,2006
310,16,8,2006
257,16,7,2006
267,16,48,2006
73,16,1,2006
334,16,20,2006
92,16,30,2006
138,16,11,2006
1602,16,27,2006
51,16,33,2006
211,16,36,2006
219,16,13,2006
619,16,25,2006
471,16,2,2006
39,16,45,2006
297,16,42,2006
239,16,3,2006
1374,16,44,2006
289,16,19,2006
48,16,40,2006
109,16,32,2006
41,16,14,2006
287,16,23,2006
2185,16,15,2006
669,16,22,2006
14,16,29,2006
503,16,4,2006
1421,16,12,2006
27,16,5,2006
116,16,43,2006
32,16,24,2006
229,21,17,2006
1392,21,34,2006
349,21,46,2006
3147,21,16,2006
130,21,49,2006
31,21,39,2006
26,21,35,2006
1837,21,10,2006
683,21,18,2006
679,21,9,2006
1169,21,28,2006
253,21,47,2006
375,21,31,2006
1337,21,26,2006
379,21,41,2006
219,21,6,2006
79,21,38,2006
379,21,37,2006
537,21,8,2006
557,21,7,2006
534,21,48,2006
122,21,1,2006
778,21,20,2006
286,21,30,2006
1040,21,11,2006
1405,21,27,2006
50,21,33,2006
176,21,36,2006
947,21,13,2006
470,21,25,2006
609,21,2,2006
254,21,45,2006
409,21,42,2006
526,21,3,2006
876,21,44,2006
313,21,19,2006
22,21,40,2006
171,21,32,2006
435,21,14,2006
386,21,23,2006
3734,21,15,2006
683,21,22,2006
186,21,29,2006
622,21,4,2006
1126,21,12,2006
38,21,5,2006
430,21,43,2006
1283,21,24,2006
59,49,17,2006
388,49,34,2006
13,49,46,2006
1563,49,16,2006
188,49,21,2006
164,49,39,2006
288,49,35,2006
3908,49,10,2006
1559,49,18,2006
16,49,9,2006
774,49,28,2006
270,49,47,2006
69,49,31,2006
53,49,26,2006
74,49,41,2006
292,49,6,2006
888,49,38,2006
1029,49,37,2006
3683,49,8,2006
204,49,7,2006
312,49,48,2006
41,49,1,2006
77,49,20,2006
86,49,30,2006
264,49,27,2006
719,49,33,2006
802,49,36,2006
46,49,13,2006
4593,49,25,2006
1398,49,2,2006
15,49,45,2006
274,49,42,2006
77,49,3,2006
74,49,44,2006
1036,49,19,2006
831,49,40,2006
678,49,32,2006
6,49,14,2006
162,49,23,2006
805,49,15,2006
166,49,22,2006
477,49,29,2006
1311,49,4,2006
429,49,12,2006
90,49,5,2006
164,49,43,2006
9,49,24,2006
435,39,17,2006
654,39,34,2006
97,39,46,2006
1488,39,16,2006
383,39,21,2006
177,39,49,2006
2750,39,35,2006
1873,39,10,2006
2313,39,18,2006
511,39,28,2006
200,39,47,2006
170,39,31,2006
865,39,26,2006
42,39,41,2006
518,39,6,2006
5137,39,37,2006
115,39,8,2006
106,39,7,2006
41,39,48,2006
14,39,1,2006
444,39,30,2006
56,39,11,2006
203,39,27,2006
2590,39,36,2006
125,39,13,2006
1918,39,25,2006
492,39,2,2006
2381,39,42,2006
12,39,3,2006
6602,39,19,2006
90,39,40,2006
401,39,32,2006
66,39,23,2006
247,39,15,2006
1103,39,4,2006
124,39,12,2006
372,39,5,2006
404,35,17,2006
581,35,34,2006
535,35,46,2006
3377,35,16,2006
624,35,21,2006
469,35,49,2006
38,35,39,2006
2214,35,10,2006
3073,35,18,2006
373,35,9,2006
2637,35,28,2006
107,35,31,2006
158,35,26,2006
287,35,41,2006
877,35,6,2006
36822,35,37,2006
1701,35,8,2006
251,35,7,2006
143,35,48,2006
246,35,1,2006
803,35,20,2006
143,35,30,2006
294,35,11,2006
264,35,27,2006
156,35,33,2006
1885,35,36,2006
609,35,13,2006
6513,35,25,2006
5082,35,2,2006
1093,35,42,2006
1229,35,44,2006
3048,35,19,2006
135,35,40,2006
1521,35,32,2006
641,35,23,2006
1667,35,15,2006
657,35,29,2006
17874,35,4,2006
226,35,12,2006
540,35,5,2006
515,35,43,2006
161,35,24,2006
1021,10,17,2006
406,10,34,2006
194,10,46,2006
1443,10,16,2006
547,10,21,2006
371,10,49,2006
85,10,39,2006
47,10,35,2006
3989,10,18,2006
75,10,9,2006
916,10,28,2006
555,10,47,2006
131,10,31,2006
121,10,26,2006
579,10,41,2006
257,10,6,2006
245,10,38,2006
422,10,37,2006
513,10,8,2006
728,10,7,2006
211,10,48,2006
223,10,1,2006
446,10,20,2006
97,10,30,2006
115,10,11,2006
252,10,27,2006
227,10,33,2006
516,10,36,2006
197,10,13,2006
1634,10,25,2006
2178,10,2,2006
27,10,45,2006
1204,10,42,2006
194,10,3,2006
207,10,44,2006
999,10,19,2006
65,10,40,2006
920,10,32,2006
12,10,14,2006
1513,10,23,2006
2115,10,15,2006
149,10,22,2006
121,10,29,2006
978,10,4,2006
394,10,12,2006
182,10,5,2006
342,10,43,2006
36,10,24,2006
2177,18,17,2006
317,18,34,2006
163,18,46,2006
1378,18,16,2006
312,18,21,2006
133,18,49,2006
100,18,39,2006
94,18,35,2006
3570,18,10,2006
11,18,9,2006
396,18,28,2006
412,18,47,2006
51,18,31,2006
322,18,26,2006
540,18,41,2006
457,18,6,2006
390,18,37,2006
222,18,8,2006
382,18,7,2006
147,18,48,2006
317,18,1,2006
404,18,20,2006
30,18,30,2006
92,18,11,2006
180,18,27,2006
28,18,33,2006
370,18,36,2006
139,18,13,2006
746,18,25,2006
1668,18,2,2006
27,18,45,2006
697,18,42,2006
159,18,3,2006
214,18,44,2006
438,18,19,2006
37,18,40,2006
1853,18,32,2006
25,18,14,2006
1427,18,23,2006
1712,18,15,2006
78,18,22,2006
45,18,29,2006
773,18,4,2006
328,18,12,2006
129,18,5,2006
180,18,43,2006
1,18,24,2006
33,9,17,2006
2971,9,34,2006
249,9,46,2006
4129,9,16,2006
845,9,21,2006
82,9,35,2006
864,9,10,2006
290,9,18,2006
1317,9,28,2006
231,9,47,2006
208,9,31,2006
27,9,26,2006
168,9,41,2006
199,9,6,2006
141,9,37,2006
118,9,8,2006
323,9,7,2006
140,9,48,2006
354,9,20,2006
725,9,30,2006
644,9,11,2006
1648,9,27,2006
409,9,36,2006
176,9,13,2006
61,9,25,2006
1035,9,2,2006
221,9,45,2006
662,9,42,2006
116,9,3,2006
2671,9,44,2006
110,9,19,2006
295,9,32,2006
38,9,14,2006
428,9,23,2006
1308,9,15,2006
5753,9,22,2006
11,9,29,2006
516,9,4,2006
7195,9,12,2006
19,9,5,2006
40,9,43,2006
140,9,24,2006
363,28,17,2006
727,28,34,2006
219,28,46,2006
1958,28,16,2006
523,28,21,2006
125,28,49,2006
44,28,39,2006
139,28,35,2006
2039,28,10,2006
1065,28,18,2006
47,28,9,2006
2649,28,47,2006
954,28,31,2006
184,28,26,2006
447,28,41,2006
114,28,6,2006
3,28,38,2006
206,28,37,2006
328,28,8,2006
983,28,7,2006
775,28,48,2006
241,28,1,2006
1483,28,20,2006
57,28,30,2006
96,28,11,2006
285,28,27,2006
24,28,33,2006
205,28,36,2006
179,28,13,2006
553,28,25,2006
505,28,2,2006
18,28,45,2006
683,28,42,2006
177,28,3,2006
108,28,44,2006
261,28,19,2006
21,28,40,2006
319,28,32,2006
50,28,14,2006
415,28,23,2006
1879,28,15,2006
126,28,22,2006
2,28,29,2006
1011,28,4,2006
609,28,12,2006
50,28,5,2006
1623,28,43,2006
30,28,24,2006
489,47,17,2006
544,47,34,2006
133,47,46,2006
1074,47,16,2006
220,47,21,2006
36,47,49,2006
60,47,39,2006
96,47,35,2006
2072,47,10,2006
1070,47,18,2006
13,47,9,2006
3196,47,28,2006
440,47,31,2006
153,47,26,2006
1889,47,41,2006
136,47,6,2006
54,47,38,2006
185,47,37,2006
258,47,8,2006
1212,47,7,2006
401,47,48,2006
281,47,1,2006
261,47,20,2006
41,47,30,2006
112,47,11,2006
321,47,27,2006
22,47,33,2006
121,47,36,2006
55,47,13,2006
249,47,25,2006
672,47,2,2006
1574,47,42,2006
143,47,3,2006
83,47,44,2006
554,47,19,2006
53,47,40,2006
456,47,32,2006
75,47,14,2006
931,47,23,2006
1934,47,15,2006
179,47,22,2006
551,47,4,2006
338,47,12,2006
15,47,5,2006
309,47,43,2006
53,47,24,2006
292,31,17,2006
1650,31,34,2006
291,31,46,2006
780,31,16,2006
802,31,21,2006
37,31,49,2006
44,31,39,2006
38,31,35,2006
923,31,10,2006
841,31,18,2006
791,31,9,2006
2472,31,28,2006
550,31,47,2006
824,31,26,2006
454,31,41,2006
458,31,6,2006
92,31,37,2006
164,31,8,2006
503,31,7,2006
1742,31,48,2006
100,31,1,2006
2235,31,20,2006
103,31,30,2006
2112,31,11,2006
391,31,27,2006
287,31,36,2006
11,31,13,2006
129,31,25,2006
249,31,2,2006
78,31,45,2006
330,31,42,2006
719,31,3,2006
88,31,44,2006
253,31,19,2006
24,31,40,2006
197,31,32,2006
904,31,14,2006
378,31,23,2006
1191,31,15,2006
36,31,22,2006
122,31,4,2006
232,31,12,2006
910,31,43,2006
22,31,24,2006
133,26,17,2006
599,26,34,2006
710,26,46,2006
1755,26,16,2006
1632,26,21,2006
105,26,49,2006
125,26,35,2006
795,26,10,2006
651,26,18,2006
203,26,9,2006
1128,26,28,2006
308,26,47,2006
1075,26,31,2006
202,26,41,2006
60,26,6,2006
19,26,38,2006
66,26,37,2006
43,26,8,2006
746,26,7,2006
428,26,48,2006
122,26,1,2006
6513,26,20,2006
1473,26,11,2006
265,26,27,2006
24,26,33,2006
97,26,36,2006
374,26,13,2006
415,26,25,2006
232,26,2,2006
4,26,45,2006
202,26,42,2006
3124,26,3,2006
157,26,44,2006
171,26,19,2006
78,26,40,2006
173,26,32,2006
40,26,14,2006
490,26,23,2006
3863,26,15,2006
37,26,22,2006
533,26,4,2006
830,26,12,2006
15,26,5,2006
178,26,43,2006
42,26,24,2006
751,41,17,2006
631,41,34,2006
403,41,46,2006
393,41,16,2006
48,41,21,2006
45,41,49,2006
22,41,39,2006
123,41,35,2006
2069,41,10,2006
1036,41,18,2006
87,41,9,2006
986,41,28,2006
2661,41,47,2006
34,41,31,2006
296,41,26,2006
280,41,6,2006
11,41,38,2006
268,41,37,2006
96,41,8,2006
688,41,7,2006
73,41,48,2006
29,41,1,2006
341,41,20,2006
27,41,30,2006
109,41,11,2006
120,41,27,2006
112,41,36,2006
175,41,13,2006
182,41,25,2006
334,41,2,2006
40,41,45,2006
3255,41,42,2006
212,41,3,2006
115,41,44,2006
284,41,19,2006
419,41,32,2006
63,41,14,2006
2741,41,23,2006
1255,41,15,2006
254,41,22,2006
12,41,29,2006
836,41,4,2006
134,41,12,2006
410,41,5,2006
150,41,43,2006
2207,6,17,2006
574,6,34,2006
1807,6,46,2006
2323,6,16,2006
494,6,21,2006
59,6,49,2006
29,6,39,2006
60,6,35,2006
3519,6,10,2006
4284,6,18,2006
20,6,9,2006
650,6,28,2006
551,6,47,2006
285,6,31,2006
313,6,26,2006
216,6,41,2006
69,6,38,2006
874,6,37,2006
344,6,8,2006
392,6,7,2006
459,6,48,2006
4221,6,1,2006
1009,6,20,2006
44,6,30,2006
120,6,11,2006
358,6,27,2006
151,6,33,2006
229,6,36,2006
191,6,13,2006
562,6,25,2006
1238,6,2,2006
21,6,45,2006
837,6,42,2006
686,6,3,2006
373,6,44,2006
266,6,19,2006
71,6,40,2006
531,6,32,2006
98,6,14,2006
1559,6,23,2006
26086,6,15,2006
269,6,22,2006
1361,6,4,2006
612,6,12,2006
94,6,5,2006
286,6,43,2006
95,6,24,2006
228,38,17,2006
1077,38,34,2006
1723,38,16,2006
540,38,21,2006
775,38,49,2006
213,38,39,2006
85,38,35,2006
4257,38,10,2006
955,38,18,2006
62,38,9,2006
231,38,28,2006
134,38,31,2006
143,38,26,2006
385,38,41,2006
48,38,6,2006
359,38,37,2006
3342,38,8,2006
384,38,7,2006
45,38,48,2006
51,38,1,2006
56,38,20,2006
16,38,11,2006
52,38,27,2006
1609,38,33,2006
249,38,36,2006
135,38,13,2006
2280,38,25,2006
885,38,2,2006
148,38,42,2006
98,38,44,2006
1064,38,19,2006
131,38,40,2006
607,38,32,2006
549,38,23,2006
267,38,15,2006
308,38,22,2006
1187,38,29,2006
1446,38,4,2006
343,38,12,2006
228,38,43,2006
37,38,24,2006
127,37,17,2006
477,37,34,2006
58,37,46,2006
1751,37,16,2006
393,37,21,2006
235,37,49,2006
1220,37,39,2006
1872,37,35,2006
2477,37,10,2006
1162,37,18,2006
30,37,9,2006
507,37,28,2006
244,37,47,2006
116,37,31,2006
79,37,26,2006
550,37,41,2006
391,37,6,2006
67,37,38,2006
444,37,8,2006
104,37,7,2006
133,37,48,2006
132,37,1,2006
175,37,20,2006
30,37,30,2006
60,37,11,2006
224,37,27,2006
33,37,33,2006
696,37,36,2006
73,37,13,2006
1602,37,25,2006
2889,37,2,2006
11,37,45,2006
866,37,42,2006
392,37,3,2006
149,37,44,2006
3967,37,19,2006
173,37,40,2006
980,37,32,2006
354,37,23,2006
1367,37,15,2006
71,37,22,2006
239,37,29,2006
3870,37,4,2006
336,37,12,2006
888,37,5,2006
52,37,43,2006
65,37,24,2006
60,8,17,2006
277,8,34,2006
135,8,46,2006
2108,8,16,2006
601,8,21,2006
1820,8,49,2006
45,8,39,2006
114,8,35,2006
4140,8,10,2006
771,8,18,2006
352,8,28,2006
145,8,47,2006
19,8,31,2006
61,8,26,2006
117,8,41,2006
36,8,6,2006
1082,8,38,2006
489,8,37,2006
341,8,7,2006
216,8,48,2006
1,8,1,2006
158,8,20,2006
30,8,30,2006
1,8,11,2006
170,8,27,2006
2377,8,33,2006
1073,8,36,2006
134,8,13,2006
2710,8,25,2006
706,8,2,2006
10,8,45,2006
739,8,42,2006
72,8,3,2006
108,8,44,2006
1038,8,19,2006
1369,8,40,2006
242,8,32,2006
245,8,23,2006
893,8,15,2006
116,8,22,2006
418,8,29,2006
730,8,4,2006
325,8,12,2006
22,8,5,2006
